Order ID,Order Date,Product,Category,Region,Country,Sales,Quantity,Discount,Profit
19d9d0b5-a962-4996-abbe-3b5a4d15f7d8,2025-04-04,Tops - Let,Tops,North,India,252.35,4,0.03,39.89
9f6facc1-451d-48fe-8532-fc74a9987bdf,2024-11-20,Bottoms - Degree,Bottoms,North,UK,1005.99,7,0.12,174.49
6b382a0a-231d-460b-b362-cd559b0ada0b,2025-01-13,Tops - Loss,Tops,West,India,1297.18,5,0.07,235.97
82f73861-1adb-48cf-a60c-1638d4a5a81e,2025-03-15,Bottoms - Where,Bottoms,West,USA,1674.44,5,0.0,325.3
485f7888-1e23-4a4b-9e21-741fb8011026,2025-02-17,Dresses - Cold,Dresses,East,India,1588.59,1,0.11,191.09
7f6bd3c6-1b34-4937-88e6-09391d2fed2a,2025-05-29,Dresses - Cause,Dresses,North,Germany,626.43,2,0.03,78.38
c72850c1-3322-468b-9be7-8aec32da81f0,2025-02-22,Bottoms - Risk,Bottoms,South,India,1887.67,5,0.08,262.15
f91e5fcd-85ec-4729-94dd-1b56435391b2,2025-03-18,Dresses - Five,Dresses,West,Germany,336.26,3,0.03,92.28
68e5c8cd-b414-4e4a-9ba0-c3e033a0daa7,2024-09-21,Accessories - Better,Accessories,West,USA,1762.75,2,0.03,209.65
8c52d271-0a16-4e18-a90e-3e894b9c22f4,2024-12-04,Tops - Coach,Tops,North,USA,1944.79,4,0.06,459.74
b02e21aa-352b-4ec8-a90d-21cb7f111a36,2024-09-26,Bottoms - Later,Bottoms,South,UK,436.59,4,0.3,76.86
3c088990-54a2-4051-bb0c-cad9eee13cae,2025-02-02,Dresses - Cold,Dresses,East,Germany,1471.93,4,0.0,385.58
16c8e3d7-abf0-463e-8343-8b6400b3700f,2024-08-23,Bottoms - Later,Bottoms,South,UK,176.54,4,0.19,39.66
92fbacf6-d5d1-4669-9c45-3357e8294a67,2024-12-07,Dresses - Five,Dresses,North,UK,870.3,3,0.04,127.5
f30ee4fe-262e-4559-be7d-9a19ab450578,2024-10-24,Accessories - Two,Accessories,South,USA,1080.94,7,0.28,112.78
13365c0c-82ff-4f2e-878f-07cf170fa87b,2025-06-13,Accessories - Worker,Accessories,South,India,1203.23,9,0.03,225.37
e79f9f3d-19ee-4c3b-b93c-4b0bb93b770c,2025-02-15,Dresses - Us,Dresses,North,USA,1878.28,5,0.29,204.06
74eda60e-3b2d-420b-a4f3-418541822509,2024-10-30,Tops - Toward,Tops,East,USA,1377.28,4,0.18,278.8
439db29d-4bc8-4c16-ba2f-bd74fd1935cc,2024-12-16,Accessories - Worker,Accessories,South,India,1014.43,2,0.0,230.47
d02c75f9-198d-43a4-8cd2-0e4376dae194,2025-01-21,Bottoms - A,Bottoms,North,Germany,1638.38,2,0.27,328.9
da2cf852-0a19-4939-9fc7-ab262cb941fc,2024-08-15,Tops - Coach,Tops,South,Germany,1906.01,5,0.16,186.6
ad409244-cd35-46ef-9c37-07394a629c5e,2024-09-13,Bottoms - Where,Bottoms,North,India,141.93,7,0.08,36.96
1dabb10a-bd10-487c-ad0e-0597500d92a7,2025-03-05,Accessories - Worker,Accessories,East,India,1966.79,9,0.23,240.29
e3ea2d7f-c219-4845-99eb-404c1851d1cf,2024-08-17,Dresses - Rate,Dresses,West,UK,263.65,7,0.28,37.61
236dd176-da1c-46ae-8279-e2ab0bbf6334,2025-02-05,Tops - Loss,Tops,East,India,1647.33,5,0.15,262.85
54231dbe-2ba6-4158-a5ae-cf37a9d1a28e,2025-01-21,Accessories - Worker,Accessories,West,India,632.64,6,0.09,145.11
f480b91e-700e-4efc-a4ff-c31a5b86ea69,2025-03-17,Accessories - Eye,Accessories,West,UK,351.14,3,0.24,49.12
bbaa574f-e0e3-45ce-84af-ecb79f2ebefc,2025-05-01,Tops - Woman,Tops,South,Germany,935.73,5,0.2,216.12
57bcad3a-d0a1-4fe8-9f64-2a5317cba85d,2024-09-11,Bottoms - A,Bottoms,North,India,1323.52,8,0.27,271.02
6676cc75-6699-4af5-9d24-181c2ed087d4,2025-05-25,Bottoms - Later,Bottoms,North,India,823.81,1,0.21,178.6
d5f0fb6a-4596-4a75-b4df-b83ff659f188,2024-08-17,Bottoms - Later,Bottoms,North,UK,203.67,1,0.07,21.64
7a6e43d0-d9c5-4cd9-b09d-721b62be4009,2024-10-23,Tops - Toward,Tops,East,India,1238.98,7,0.28,241.62
e2d903c8-a61a-4d8e-abf7-240fccc62fed,2025-03-19,Bottoms - Degree,Bottoms,East,UK,1814.57,5,0.03,451.17
21ec4754-1cf1-4654-aab2-02c2cc0243c6,2025-03-25,Tops - Toward,Tops,East,USA,828.11,5,0.08,91.96
fb481ded-0f03-4337-b9f6-143bb2383056,2025-06-08,Dresses - Cold,Dresses,East,UK,511.03,1,0.16,52.15
1a8cf13c-28ce-431e-9827-4fc3f1458426,2025-01-14,Tops - Toward,Tops,South,USA,940.9,9,0.17,93.9
7b90942f-973b-4977-a946-28206a80cac2,2025-06-13,Dresses - Us,Dresses,South,USA,191.89,1,0.0,19.62
702b7014-adab-4c2f-91a6-46dacd613988,2024-08-16,Bottoms - Later,Bottoms,West,UK,1658.93,5,0.23,267.9
c7774fae-6137-48c3-9c7f-aca62e671784,2024-12-09,Bottoms - Risk,Bottoms,West,UK,1670.05,9,0.11,437.99
dcd1c413-0760-401f-9c81-fc465bcd236c,2025-06-13,Dresses - Us,Dresses,North,UK,1217.2,4,0.12,201.09
ba2eeeb3-d6aa-4382-a144-6b45af390a9d,2025-04-20,Dresses - Cold,Dresses,East,Germany,770.9,8,0.24,121.95
7bab1baa-2172-40aa-a44a-913af933a9fa,2024-08-20,Accessories - Worker,Accessories,South,India,1619.59,6,0.11,423.2
e3395b1a-1ce9-4871-bcf5-9d5feb9f33cb,2025-03-06,Dresses - Rate,Dresses,West,UK,1153.91,3,0.01,172.54
1036ca81-0bc4-47ba-b0d0-ebcb6949ece5,2025-06-22,Tops - Let,Tops,North,USA,1669.27,4,0.05,430.85
032a09e0-5071-45f0-a7ac-590c42f90f92,2025-01-30,Tops - Woman,Tops,North,USA,1299.77,2,0.29,193.13
865a7766-ad8c-4fea-9e4b-061eb45e9463,2025-06-16,Bottoms - Degree,Bottoms,East,UK,1590.37,1,0.02,333.37
b9493906-939f-44eb-be5e-215ec47cc30b,2024-08-25,Dresses - Us,Dresses,East,India,1237.27,8,0.11,185.7
f4acc7e2-fa57-4cea-b957-134490a4a421,2024-10-26,Accessories - Two,Accessories,North,India,886.87,1,0.15,160.05
84e3b774-569a-4ef0-9f86-5633ab7aeb66,2024-07-21,Accessories - Better,Accessories,East,India,1920.1,1,0.15,187.08
9e44e98c-b359-490e-b030-9aaf85ea16e0,2025-01-27,Dresses - Cold,Dresses,East,USA,1128.12,4,0.0,285.33
ba05dd0f-a966-4a5a-aecf-1ed21861c9f3,2025-01-17,Bottoms - A,Bottoms,West,UK,1249.67,6,0.15,166.7
a9e8f0d8-5883-49de-bb5f-be413fa2bde0,2025-03-31,Accessories - Two,Accessories,West,UK,518.93,9,0.12,126.73
260e37cc-6287-4624-a433-1510ad21b4cc,2024-08-09,Accessories - Eye,Accessories,West,UK,1288.74,1,0.29,158.82
e45e2ad0-8eef-45dd-9391-6dcfd6cade2c,2024-09-04,Accessories - Under,Accessories,South,USA,1186.05,7,0.05,144.86
02fb2869-0df8-4b89-9ce7-eed1fcdfe961,2024-10-26,Dresses - Us,Dresses,East,UK,451.19,5,0.11,96.04
816ce054-282c-4470-af32-f72aa4b5c723,2025-05-17,Dresses - Us,Dresses,West,USA,213.22,8,0.13,24.66
7eef09ab-da14-4a47-b823-51d9d94df188,2025-06-01,Bottoms - A,Bottoms,West,USA,1248.28,7,0.12,275.43
c05db774-132a-4e58-aa57-e880de9205ea,2024-08-20,Bottoms - Risk,Bottoms,North,India,1551.02,4,0.2,364.33
54b58635-3dab-4614-9215-0ed87ddca413,2025-04-03,Tops - Coach,Tops,West,UK,1094.46,4,0.06,263.28
81c61eeb-0ce3-48c8-8735-4e4ff85b6d0a,2024-07-06,Bottoms - Where,Bottoms,North,UK,530.87,6,0.07,51.59
60ee64ba-a4b0-418e-8ced-470739034b65,2025-04-18,Tops - Woman,Tops,East,Germany,1366.39,6,0.22,234.45
142e3df0-3c28-45dc-912d-aea8673d2920,2024-10-26,Dresses - Rate,Dresses,North,India,252.2,9,0.15,51.25
92b26acd-cd1f-45a3-b1b6-5ca175873920,2025-06-01,Tops - Toward,Tops,West,USA,939.48,5,0.12,219.16
7f9ad277-db49-4e6d-9688-782f72b696ca,2024-12-02,Bottoms - A,Bottoms,South,India,410.4,8,0.05,43.35
fb0d3cda-1e63-4261-90e9-688872730e7b,2024-12-01,Accessories - Eye,Accessories,South,Germany,450.47,5,0.06,83.0
048c8480-a743-4402-bec7-fb117f53dc0a,2024-10-20,Bottoms - Later,Bottoms,East,India,484.36,2,0.0,100.3
092c4801-698f-44f8-a747-d24a1a46d536,2024-12-14,Bottoms - Degree,Bottoms,West,India,834.74,6,0.03,108.36
d36ec1bd-000b-4f5e-8c91-bd138ea02346,2025-04-10,Bottoms - Degree,Bottoms,East,Germany,197.19,9,0.17,26.92
f692641a-9aad-40ce-8ab2-4f241744ee3f,2025-06-22,Bottoms - Later,Bottoms,North,India,855.81,3,0.27,117.48
e3de4ec0-4dfa-41be-a335-b2c89e7b1e95,2025-05-10,Bottoms - Risk,Bottoms,East,India,1072.24,1,0.09,260.17
a7939a2e-34f4-4404-8ff5-070182226c16,2025-06-07,Dresses - Five,Dresses,South,Germany,1018.26,1,0.1,261.99
57423882-f34a-4949-b4ca-0ad7abe5be96,2025-02-27,Accessories - Worker,Accessories,East,Germany,827.29,3,0.03,181.11
d10bf4dc-0de4-4af4-9347-94cc5d04032d,2025-06-22,Tops - Woman,Tops,North,USA,1694.38,5,0.12,266.88
54fc286f-7457-4d47-9825-301039112943,2025-04-07,Tops - Woman,Tops,West,Germany,376.12,3,0.01,56.15
99966612-9ea8-4552-8475-66bf8f660bbd,2024-10-09,Accessories - Two,Accessories,East,UK,1060.82,9,0.28,226.41
5d00df1b-a83c-4c2b-b776-e729791f49f6,2024-08-23,Tops - Loss,Tops,North,UK,217.88,8,0.2,51.7
18f1a1e4-1d30-4290-b3d9-2aceb7461b72,2025-04-23,Bottoms - A,Bottoms,South,UK,235.2,3,0.3,46.92
008ffab9-38c4-4b38-a8ae-57b9c262cad0,2024-09-05,Accessories - Better,Accessories,West,USA,1190.35,9,0.26,226.5
a2379e6f-d473-4534-9aea-635257632e1e,2024-08-05,Tops - Woman,Tops,East,India,1175.44,6,0.14,166.95
8c357321-4abf-4f5c-8cc7-147ff6e5203c,2024-08-15,Bottoms - Degree,Bottoms,East,Germany,1768.26,7,0.16,391.24
1b37ef19-b3bc-412f-9fb7-474e85a0d089,2024-09-04,Bottoms - Risk,Bottoms,South,USA,1159.96,4,0.06,198.18
7e0f60b2-2a06-4609-a599-bd3c0bb81d38,2024-07-05,Accessories - Better,Accessories,East,India,1923.6,4,0.14,273.55
be153187-b783-41d5-9264-04b923f47a55,2025-04-17,Bottoms - Where,Bottoms,South,Germany,192.52,2,0.27,34.99
41191aa7-1b61-4453-a8c2-094db8b818cf,2025-02-17,Bottoms - Risk,Bottoms,South,India,286.21,5,0.02,32.52
1ee93260-3002-4831-b227-e8d89c60c81b,2025-02-19,Dresses - Five,Dresses,West,Germany,183.73,8,0.26,14.92
3730dfba-6494-4d5c-9a29-6905ee22a70b,2024-10-06,Dresses - Rate,Dresses,South,UK,452.03,7,0.1,77.13
30c9c51f-c80b-4af7-9315-fafa7500f785,2025-02-15,Dresses - Us,Dresses,South,Germany,1128.41,7,0.27,155.79
c1d48a10-1b96-4925-9682-d038b77f69b9,2025-01-31,Dresses - Cold,Dresses,South,Germany,1326.59,6,0.28,266.61
a21c0c06-ed37-4567-8be7-728e6a1aba9d,2025-02-17,Bottoms - Risk,Bottoms,East,USA,186.61,3,0.2,18.7
1f8b4af1-96bc-432d-ac11-7babd6642fe8,2024-09-22,Bottoms - Later,Bottoms,South,USA,1897.34,5,0.2,189.21
75175f39-7354-44fb-a44a-0371c5ab4e57,2025-02-11,Dresses - Cold,Dresses,South,USA,1700.11,1,0.14,189.33
811317a8-f4c8-4393-96dd-6c82a8909e31,2024-09-23,Bottoms - Where,Bottoms,South,UK,663.56,7,0.25,52.73
011c4544-7fb3-4be5-b6bf-2f7222778161,2024-09-22,Accessories - Worker,Accessories,South,UK,246.66,9,0.29,20.03
8da03d88-0c6f-4051-bc78-842387c5f526,2025-03-18,Accessories - Better,Accessories,East,Germany,422.79,1,0.23,75.52
95ca788d-d6bc-4712-aecc-a931ef705d01,2024-07-05,Dresses - Rate,Dresses,South,USA,341.19,2,0.19,51.49
c7f4f4f9-8222-4ad3-aca3-91d47ba16dd7,2024-11-11,Accessories - Eye,Accessories,North,UK,334.24,3,0.18,69.26
b11af726-2d5d-4395-a901-a768ebd14b0c,2024-07-25,Tops - Let,Tops,North,UK,1085.27,3,0.25,242.98
d0b3d752-bb01-42a5-ac74-5800941c23fa,2025-03-19,Tops - Woman,Tops,North,Germany,567.11,8,0.16,110.43
a8535961-632d-4302-9a82-833c20dda0ff,2025-04-23,Accessories - Worker,Accessories,West,Germany,780.47,7,0.24,65.3
52645a59-e1f8-4b33-9b2d-5a2a99bd6240,2024-12-27,Dresses - Us,Dresses,North,India,1980.06,6,0.15,203.5
6b2d9ccc-6279-403c-a1a2-cfe7810d5c57,2024-08-16,Accessories - Under,Accessories,North,India,1400.2,4,0.02,379.0
b148b2a6-ea79-47e1-9be7-02abfac08fc4,2025-01-06,Accessories - Better,Accessories,West,Germany,1903.06,9,0.12,344.15
65daced0-460a-4125-bf8c-93d4c32afc4a,2025-05-19,Accessories - Better,Accessories,East,India,370.86,1,0.13,85.49
4b4ef503-f872-4413-97c5-982cf6ae10e8,2025-02-14,Bottoms - Where,Bottoms,East,UK,826.07,2,0.04,215.17
235fc3d5-2224-4806-8e07-2a5273edb223,2024-12-24,Bottoms - Where,Bottoms,West,Germany,1153.99,4,0.03,319.62
e2ed8686-b334-42cb-9a3f-0ad169a9aff9,2025-03-28,Tops - Let,Tops,East,Germany,245.84,3,0.16,59.88
d7d3b9d9-4c85-4233-8325-bd9ebf98e734,2025-03-04,Accessories - Two,Accessories,West,USA,107.96,1,0.03,22.09
505c7527-dc57-446d-8c3d-031ab3952193,2024-11-17,Tops - Coach,Tops,South,UK,1373.83,5,0.09,210.29
8db78572-ef7d-4821-bca0-258eb63d65d5,2024-09-04,Dresses - Cause,Dresses,East,UK,1319.46,7,0.22,300.9
35afbb2d-336d-4786-b7a3-c30aa1f0fa7a,2025-05-21,Bottoms - Risk,Bottoms,West,USA,880.5,2,0.29,130.96
afc5c20e-4a63-4af5-b6e1-e7ac9fc97264,2024-11-22,Dresses - Cause,Dresses,South,India,1030.32,5,0.22,90.69
21f6c63d-ac20-4f11-abd3-3927586528e6,2025-01-01,Bottoms - Risk,Bottoms,South,Germany,889.34,6,0.3,142.28
f9a55cf2-a66c-4fa1-b5dc-8a9afb38cd91,2024-12-26,Bottoms - Risk,Bottoms,North,India,145.61,7,0.21,25.02
8ae0b8a0-80ff-4909-ad85-2212f554e1f8,2024-08-17,Bottoms - Where,Bottoms,West,UK,737.21,1,0.09,187.28
b5d9ad36-5287-464d-a30a-6658b1be6df2,2024-08-27,Bottoms - Later,Bottoms,West,India,436.46,7,0.2,80.53
8ff19886-5a2c-41bc-82c2-26ff1d8b32d9,2024-09-08,Tops - Loss,Tops,North,UK,287.01,4,0.21,38.5
f1530f68-9215-483a-9532-caba7af985ff,2024-09-20,Accessories - Worker,Accessories,East,Germany,1917.77,8,0.11,500.52
ac9b389a-6adf-4568-b5ca-a993aacad101,2024-07-07,Bottoms - Degree,Bottoms,West,Germany,1238.78,4,0.01,319.26
88addab1-d765-4a18-a4d4-66ebbf74531c,2024-11-30,Tops - Toward,Tops,South,Germany,1484.45,6,0.21,265.13
6c21835d-d8e8-497c-a0a2-59014932936e,2025-04-17,Accessories - Better,Accessories,West,USA,699.19,9,0.01,109.77
1b41a61e-85d1-41ef-8344-edb3ceed0ffc,2024-06-30,Dresses - Rate,Dresses,North,USA,846.98,5,0.19,119.86
0d95aaf5-2534-41bc-a180-b78a06783c34,2025-06-19,Dresses - Cause,Dresses,West,USA,550.16,4,0.05,122.3
4458b006-332c-4e0a-8e7d-a698ab95c72f,2024-10-07,Tops - Loss,Tops,East,Germany,284.23,8,0.17,26.99
fbc8c77e-2933-4fc4-8918-a346c00c200c,2024-12-02,Tops - Woman,Tops,North,Germany,440.16,9,0.15,56.62
257c54bc-4024-4424-aef2-ab2f495fa2fc,2024-09-19,Accessories - Two,Accessories,North,India,1615.28,4,0.0,392.16
c8cba592-b0ca-42eb-8fe1-621ad6e1ba00,2025-04-09,Bottoms - Where,Bottoms,South,UK,1387.34,3,0.11,242.01
8a8a4105-c0eb-4875-b439-67294b8e5509,2025-03-12,Bottoms - Risk,Bottoms,West,USA,1139.16,8,0.18,168.59
73dd3bc6-d064-45a8-9bd2-9cb108453b2f,2024-09-11,Dresses - Five,Dresses,North,Germany,1002.67,5,0.25,97.98
acef45c4-de37-40fb-9db9-4eee1a3c2131,2025-04-15,Dresses - Rate,Dresses,East,Germany,1852.63,2,0.27,254.76
396c357b-dd66-4071-8fd7-b1a1bd4f6118,2024-09-12,Dresses - Rate,Dresses,East,UK,238.2,9,0.15,51.46
638e1388-8faf-4d4a-a5a9-9ebcbe0ec2da,2024-07-20,Tops - Toward,Tops,East,USA,633.14,3,0.22,75.46
cbfd4a31-c8c8-4ad6-82cb-cdc73cd30e99,2024-09-01,Accessories - Eye,Accessories,South,USA,764.88,2,0.09,70.36
b1644235-49a2-4fde-b235-7a3ccc7f9517,2025-06-20,Accessories - Eye,Accessories,East,India,1586.61,1,0.1,333.71
61af663c-ed2e-4bcd-8c06-df90aa1c4023,2024-12-12,Bottoms - Later,Bottoms,South,Germany,1985.78,8,0.06,549.77
c9c1ad45-f4ea-4b97-aaa4-15b56336c815,2025-05-27,Dresses - Cause,Dresses,East,India,557.27,3,0.17,102.39
f740d87c-500a-474e-af65-e8ccf9cf8499,2025-02-19,Bottoms - Degree,Bottoms,West,Germany,1761.18,7,0.09,198.71
be6127a8-0351-409d-8dc5-fb068d5809b7,2025-01-01,Accessories - Under,Accessories,East,UK,1678.18,1,0.03,267.2
de6cf36b-9edd-4182-b3fd-862d4057e470,2025-03-19,Accessories - Two,Accessories,East,India,526.85,1,0.21,113.85
716ca1f2-dec0-4f3a-9c46-1b34c7eab19b,2024-10-29,Dresses - Us,Dresses,South,Germany,858.73,9,0.21,99.39
a23ff67d-e957-4bc2-b9bd-8bd6d479cc36,2025-05-27,Accessories - Worker,Accessories,West,USA,878.38,8,0.11,173.19
5e244824-a5cb-4c6e-b5a4-c55bb4629214,2024-12-19,Bottoms - Where,Bottoms,West,UK,1958.62,3,0.02,346.53
bd0b0fa2-8bee-483f-96a0-6bf2c14ebd10,2025-06-04,Bottoms - A,Bottoms,South,Germany,443.69,6,0.13,54.65
b993ff63-c6b1-4d94-b24b-cc3d9a7791a2,2024-09-28,Accessories - Under,Accessories,West,India,1618.4,3,0.13,369.86
72e588e9-4b4f-4b2e-b189-10ecf6dbb2b6,2024-12-08,Bottoms - A,Bottoms,East,India,734.97,4,0.2,146.15
13106665-aec2-4b19-bbc3-98d82d6bc882,2024-11-29,Bottoms - Where,Bottoms,East,Germany,1488.65,1,0.09,314.71
bc2e2b59-2c7d-4667-b664-c7202fddb26a,2025-04-22,Tops - Let,Tops,West,UK,898.02,5,0.2,105.8
0a670143-6090-403c-9e8d-f8ad838b77ad,2024-07-11,Accessories - Two,Accessories,East,Germany,1198.88,1,0.26,106.08
43a534d2-8e7d-4f5a-8773-e66a6db2b020,2025-02-16,Tops - Loss,Tops,West,India,1681.96,1,0.07,336.67
d89462e8-9580-4c3a-a932-a211214c0a4d,2025-04-06,Bottoms - Risk,Bottoms,South,India,1627.91,7,0.29,243.57
77617d80-549f-434c-8171-f5a74148bd11,2025-05-11,Accessories - Under,Accessories,South,USA,1746.2,6,0.12,211.56
0a398bf7-27a1-48a0-afff-a2f4b5ae329d,2024-11-19,Bottoms - A,Bottoms,South,USA,213.27,2,0.08,21.83
98cd2655-5297-41ad-adba-948427591ad4,2025-03-31,Dresses - Cause,Dresses,North,India,1414.9,2,0.13,142.97
a0180791-eeb0-43fe-860e-a4d50d04dcb6,2024-10-24,Tops - Coach,Tops,East,USA,365.98,7,0.03,105.99
4d187b75-a971-431f-97d8-05949d9887bc,2024-11-25,Bottoms - Degree,Bottoms,South,USA,890.06,1,0.04,219.35
8cd74c27-929a-4586-8a37-6c367d94bf10,2025-02-17,Dresses - Us,Dresses,West,Germany,1142.32,2,0.12,285.89
b52a9e6b-c8b6-48e0-92a8-50c55bab7f4a,2025-06-24,Bottoms - Degree,Bottoms,West,UK,865.21,8,0.23,92.61
f4fd25b7-384f-4e3b-8680-4a8a515f352c,2025-04-09,Bottoms - Where,Bottoms,South,Germany,1087.26,6,0.27,231.85
c948384b-1174-4357-8546-74262f120b9e,2025-02-02,Dresses - Five,Dresses,South,Germany,1993.4,2,0.2,204.97
8b074d1a-6a7a-4841-a8cc-812a8150e0c9,2025-02-10,Dresses - Cause,Dresses,South,USA,356.91,7,0.03,69.87
597278c5-1789-4e63-a746-5743897b303d,2025-01-19,Dresses - Us,Dresses,West,USA,1383.37,4,0.2,294.31
a9d049dc-369e-4af8-a226-49ee38a06ffe,2025-01-14,Bottoms - Risk,Bottoms,North,UK,852.4,2,0.19,117.35
4b27b079-5c5d-4f1b-94c0-c6c254f6516e,2025-03-01,Accessories - Eye,Accessories,South,UK,352.72,6,0.24,49.58
9e47a339-c0ae-4b1a-b347-673637ec07a6,2025-05-31,Bottoms - Where,Bottoms,West,UK,401.6,9,0.25,37.84
8fb3a134-ff23-46e9-b990-3d9687cec69d,2025-03-25,Dresses - Cold,Dresses,West,Germany,1903.62,9,0.26,175.5
a6388854-fb2b-4b80-808b-d674d2dd3e26,2025-04-26,Tops - Let,Tops,South,UK,1771.24,8,0.12,349.01
5893ef12-ab3f-4d22-9d5e-6aee0240f59a,2024-07-09,Accessories - Two,Accessories,East,India,1823.38,3,0.21,338.66
a46b6fce-e78d-447c-bd87-703472173fa3,2025-01-13,Tops - Toward,Tops,West,India,1983.91,3,0.08,466.28
3e6b74fd-9f02-4cbf-ab29-d9129d1b83df,2024-08-06,Accessories - Eye,Accessories,East,Germany,495.8,2,0.3,73.35
e2ba9fce-aebb-4f9c-8a35-653cf57a431e,2024-12-17,Accessories - Eye,Accessories,East,USA,775.33,5,0.05,168.78
cbd431cc-ea7a-4c21-a1a1-a29c5228ed8d,2024-12-19,Accessories - Better,Accessories,North,UK,1371.52,4,0.0,140.86
41afeb2a-62c8-43f4-9d06-149ef1eab64a,2025-05-12,Tops - Coach,Tops,West,India,1019.22,7,0.04,129.58
06531d47-4867-4b30-b956-77318a4cfe1f,2025-05-31,Accessories - Two,Accessories,North,UK,894.94,4,0.23,204.65
c53f1db3-d275-4d43-8451-7303e94d4fbe,2024-07-11,Bottoms - Later,Bottoms,South,India,779.84,9,0.13,78.16
823c7ef9-cd85-45ce-83a9-c2355ffd4015,2025-05-31,Accessories - Worker,Accessories,North,India,1228.18,2,0.13,251.91
4be318a8-0b39-4ccf-bc9f-3bc37210045a,2024-09-28,Tops - Let,Tops,South,UK,1193.63,6,0.29,114.59
5200044b-3148-4df8-a6ca-8d50e5f5c891,2025-01-12,Dresses - Rate,Dresses,East,India,406.77,7,0.28,71.27
189099c9-f2be-429f-9514-9755838e9a61,2025-01-19,Accessories - Worker,Accessories,West,UK,996.31,4,0.09,218.68
c5f833cf-f4ce-4477-b8bc-a9ac2ada62ce,2024-11-25,Bottoms - Where,Bottoms,North,India,1151.6,6,0.06,158.95
a07eafb1-01e0-4ad8-8880-2d4d89b8b7ee,2025-04-06,Dresses - Five,Dresses,West,USA,1183.55,7,0.25,136.64
a127dc6b-ab9b-453d-b5f5-c65410c2c2e5,2024-07-10,Tops - Toward,Tops,East,Germany,499.2,4,0.27,84.16
af76b6c2-dd6d-4b41-b692-a531c6097cd8,2025-01-27,Tops - Loss,Tops,East,Germany,1510.32,8,0.16,225.84
34a0dcd4-1a9a-429e-95ee-25876c98fd9b,2024-11-22,Tops - Loss,Tops,East,UK,147.88,9,0.19,16.64
e0ee5e8a-b3e6-44c6-9428-df6c89aa4293,2025-01-11,Bottoms - Later,Bottoms,East,Germany,774.18,1,0.08,175.45
6f6bbdf3-c673-42e0-bdca-c10ff9e9cf93,2025-04-18,Dresses - Cause,Dresses,East,Germany,1582.4,7,0.24,157.34
12767d13-f093-4776-9116-d014a5850828,2025-02-24,Dresses - Five,Dresses,East,Germany,1171.4,9,0.19,257.26
0614ac41-275c-45dc-afa0-8cbebf343ca7,2024-07-14,Accessories - Eye,Accessories,North,Germany,596.21,5,0.15,102.84
09b2eae6-54eb-4c91-b784-ae08758fc8fa,2024-09-06,Dresses - Cold,Dresses,West,USA,1420.41,2,0.02,168.63
2d90e4ee-0de4-433e-92c0-620c1667c518,2024-10-16,Tops - Loss,Tops,North,USA,1178.04,6,0.27,205.37
12087e20-8ede-4b46-807d-0affcb51a911,2024-12-12,Dresses - Cause,Dresses,East,Germany,1612.86,7,0.18,269.58
e9366a85-3a46-4be3-9255-a4de9330ba83,2024-11-26,Bottoms - A,Bottoms,South,USA,1496.55,2,0.06,224.53
737cf8b5-6356-4add-a85a-9f2b4236c0bf,2025-06-03,Tops - Coach,Tops,South,USA,1259.21,2,0.18,190.51
50ffde64-6eda-4a8c-a789-e7d0a155eb2c,2024-10-21,Accessories - Two,Accessories,East,Germany,1027.54,1,0.2,131.25
1e494952-ac5d-4e57-a3b6-64f40452f779,2025-04-21,Dresses - Cause,Dresses,East,UK,353.05,4,0.16,45.26
b864a47b-a434-47fb-8182-978288eae7d4,2025-05-12,Bottoms - A,Bottoms,East,Germany,596.53,7,0.22,61.75
bef6a59a-c186-4221-9030-56b79e4c24dd,2024-10-14,Dresses - Cause,Dresses,West,USA,896.29,9,0.17,128.37
d926fe41-b36d-4121-8ba6-fe0995ea6825,2024-12-21,Tops - Toward,Tops,West,UK,1238.67,3,0.28,133.95
80b9ec30-ed94-498b-9b92-3c67129538df,2024-08-28,Tops - Woman,Tops,North,USA,1076.04,7,0.02,249.59
af95be79-c971-4f51-8a32-bb221b2bb2ec,2024-12-06,Dresses - Cold,Dresses,West,USA,647.55,7,0.03,148.72
481186e9-1625-44ca-9b47-e6394d2551eb,2024-10-17,Bottoms - Risk,Bottoms,East,India,112.28,7,0.05,21.37
61a451ff-700b-4b43-ad3b-9d13c3e90323,2025-02-18,Bottoms - Later,Bottoms,West,India,1042.85,2,0.21,210.57
07e3c39a-a925-4745-9276-9c9665262474,2025-06-16,Bottoms - A,Bottoms,South,India,642.69,6,0.19,139.65
38491ecc-8891-47fd-a804-d0ac795741bb,2024-07-16,Accessories - Eye,Accessories,South,USA,1495.76,2,0.27,235.8
cbf925b5-6418-46b7-bf2b-43b422e9e527,2025-03-19,Bottoms - A,Bottoms,East,Germany,145.5,6,0.22,25.4
4b83b570-8bb4-495a-9976-b2bacc27f386,2025-01-11,Accessories - Two,Accessories,West,Germany,1211.17,3,0.15,161.2
4c4d6e40-24e2-426c-a250-d133f5cb5be4,2025-06-10,Tops - Coach,Tops,West,USA,1888.8,2,0.3,368.85
f7222fbe-ea06-494b-a310-ff72ad62d094,2024-08-19,Tops - Loss,Tops,North,India,431.38,6,0.08,41.61
a5df6f85-bab5-43fb-9dfc-d1d5cb863dea,2024-12-22,Accessories - Better,Accessories,North,USA,996.13,2,0.25,126.8
